FECHA,DEPARTAMENTO,MUNICIPIO,DIA,CLASE DE ESTUPEFACIENTE,CLASE DE SITIO,ZONA,UNIDAD DE MEDIDA,CÓDIGO DANE,CANTIDAD
02/09/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,10
02/10/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,11
02/12/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,21
02/13/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,10
02/14/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,11
02/15/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,24
02/16/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,10
02/17/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,15
02/19/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,21
02/20/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,10
02/21/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,10
02/22/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,14
02/23/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,10
02/26/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,21
02/27/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,21
02/28/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,10
03/01/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,11
03/02/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,12
03/04/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,10
03/05/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,11
03/06/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,9
03/07/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,9
03/09/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,10
03/10/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,10
03/11/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,10
03/12/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,12
03/15/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,10
03/16/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,11
03/17/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,14
03/18/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,14
03/19/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,10
03/20/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,36
03/21/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,12
03/22/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,10
03/23/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,12
03/24/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,11
03/25/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,12
03/26/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,10
03/27/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,10
03/28/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,12
03/31/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,10
04/01/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,11
04/02/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,13
04/04/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,11
04/06/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,12
04/07/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,15
04/08/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,13
04/10/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,18
04/11/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,11
04/12/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,10
04/13/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,14
04/14/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,12
04/15/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,13
04/16/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,11
04/17/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,10
04/18/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,13
04/19/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,11
04/21/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,12
04/22/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,14
04/23/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,11
04/29/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,14
04/30/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,16
05/01/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,15
05/04/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,15
05/06/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,18
05/08/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,12
05/09/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,12
05/10/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,15
05/12/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,14
05/13/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,17
05/15/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,14
05/16/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,13
05/17/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,15
05/18/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,19
05/19/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,24
05/20/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,13
05/21/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,15
05/22/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,12
05/24/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,13
05/25/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,11
05/26/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,12
05/27/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,14
05/28/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,13
05/30/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5086000,16
01/03/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,30
01/04/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,36
01/05/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,35
01/08/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,32
01/10/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,80
01/11/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,81
01/12/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,80
01/14/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,42
01/15/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,37
01/16/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,50
01/18/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,86
01/20/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,91
01/21/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,38
01/22/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,33
01/24/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,35
01/29/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,34
01/30/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,47
01/31/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,30
02/01/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,83
02/03/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,35
02/05/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,73
02/06/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,20
02/07/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,29
02/08/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,60
02/09/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,40
02/10/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,35
02/12/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,38
02/13/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,40
02/15/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,33
02/16/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,28
02/17/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,25
02/19/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,35
02/20/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,58
02/21/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,28
02/22/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,40
02/23/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,50
02/24/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Sábado,MARIHUANA,VIAS PUBLICAS,RURAL,GRAMO,5091000,90
02/25/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,73
02/26/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,35
03/02/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,45
03/06/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,35
03/07/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,12
03/08/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,43
03/09/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,35
03/10/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,28
03/12/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,40
03/15/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,58
03/16/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,26
03/17/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,63
03/18/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,26
03/19/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,57
03/20/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,16
03/21/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,50
03/22/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,20
03/23/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,40
03/24/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,30
03/25/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,35
03/26/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,28
03/27/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,15
03/28/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,31
03/29/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,15
03/31/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,53
04/02/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,65
04/03/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,25
04/04/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,22
04/05/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,30
04/06/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,55
04/07/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,28
04/09/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,29
04/13/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,40
04/14/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,15
04/16/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,25
04/17/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,60
04/18/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,48
04/19/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,30
04/21/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,40
04/23/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,15
04/25/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,44
04/26/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,63
04/27/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,30
04/29/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,25
04/30/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,55
05/02/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,52
05/03/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,15
05/04/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,50
05/09/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,50
05/10/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,20
05/11/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Viernes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,20
05/12/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Sábado,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,20
05/13/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,30
05/15/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,40
05/16/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,25
05/17/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,60
05/21/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,30
05/22/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,30
05/23/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,40
05/24/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,90
05/27/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Domingo,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,20
05/28/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Lunes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,65
05/29/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Martes,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,30
05/30/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Miércoles,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,39
05/31/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Jueves,MARIHUANA,VIAS PUBLICAS,URBANA,GRAMO,5091000,40
